Prompt,Response,Description,Testcase name
Generate a robot framework test case for testing to Validate Customer Is Able To View Paid Invoices Depending On Selected Start Date And End Date functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to view paid invoices depending on selected start date and end date functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${START_DATE}               start_date
${END_DATE}                 end_date

*** Test Cases ***
Validate View Paid Invoices By Date Range
    [Documentation] Test case for validating that the customer is able to view paid invoices depending on selected start date and end date functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Start Date ${START_DATE}
    Select End Date ${END_DATE}
    View Paid Invoices
    Validate Paid Invoices Displayed",This test case checks the validation for viewing paid invoices depending on selected start date and end date functionality of the PayNOW datadriver.,Validate View Paid Invoices By Date Range
Generate a robot framework test case for testing to Validate Customer Is Able To Process Payment By Using Saved Credit Card Payment Method functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to process payment by using saved credit card payment method functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${SAVED_CREDIT_CARD}        saved_credit_card

*** Test Cases ***
Validate Process Payment Using Saved Credit Card
    [Documentation] Test case for validating that the customer is able to process payment by using saved credit card payment method functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Saved Credit Card ${SAVED_CREDIT_CARD}
    Process Payment
    Validate Payment Processed",This test case checks the validation for processing payment by using saved credit card payment method functionality of the PayNOW datadriver.,Validate Process Payment Using Saved Credit Card
Generate a robot framework test case for testing to Validate Customer Is Able To Edit Only The Nickname Of The Customer In The Saved Payment Method functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to edit only the nickname of the customer in the saved payment method functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${SAVED_PAYMENT_METHOD}     saved_payment_method
${NEW_NICKNAME}             new_nickname

*** Test Cases ***
Validate Edit Nickname In Saved Payment Method
    [Documentation] Test case for validating that the customer is able to edit only the nickname of the customer in the saved payment method functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Saved Payment Method ${SAVED_PAYMENT_METHOD}
    Edit Nickname ${NEW_NICKNAME}
    Validate Nickname Edited",This test case checks the validation for editing only the nickname of the customer in the saved payment method functionality of the PayNOW datadriver.,Validate Edit Nickname In Saved Payment Method
Generate a robot framework test case for testing to Validate Customer Is Able To Close(X) The Delete Payment Method Confirmation Pop-Up Window functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to close(X) the delete payment method confirmation pop-up window functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${DELETE_CONFIRM_POPUP}     delete_confirm_popup

*** Test Cases ***
Validate Close Delete Payment Method Popup
    [Documentation] Test case for validating that the customer is able to close(X) the delete payment method confirmation pop-up window functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Trigger Delete Payment Method Popup ${DELETE_CONFIRM_POPUP}
    Close Delete Payment Method Popup
    Validate Popup Closed",This test case checks the validation for closing(X) the delete payment method confirmation pop-up window functionality of the PayNOW datadriver.,Validate Close Delete Payment Method Popup
Generate a robot framework test case for testing to Validate Customer Is Able To Process Payment By Using Saved ACHorECheck Payment Method functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to process payment by using saved ACHorECheck payment method functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${SAVED_ACH_METHOD}         saved_ach_method

*** Test Cases ***
Validate Process Payment Using Saved ACH Method
    [Documentation] Test case for validating that the customer is able to process payment by using saved ACHorECheck payment method functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Saved ACHorECheck Method ${SAVED_ACH_METHOD}
    Process Payment
    Validate Payment Processed",This test case checks the validation for processing payment by using saved ACHorECheck payment method functionality of the PayNOW datadriver.,Validate Process Payment Using Saved ACH Method
Generate a robot framework test case for testing to Validate Integrated Customer Is Able To Process Payment For Multiple Invoices functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the integrated customer is able to process payment for multiple invoices functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${INVOICE_DETAILS}          invoice_details

*** Test Cases ***
Validate Process Payment For Multiple Invoices
    [Documentation] Test case for validating that the integrated customer is able to process payment for multiple invoices functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Access Multiple Invoices ${INVOICE_DETAILS}
    Process Payment
    Validate Payment Successfully Processed",This test case checks the validation for processing payment for multiple invoices functionality of the PayNOW datadriver.,Validate Process Payment For Multiple Invoices
Generate a robot framework test case for testing to Validate That Invoice Number Gets Checked After Clicking Pay Invoice Button On Invoice Page functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the invoice number gets checked after clicking pay invoice button on invoice page functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${INVOICE_DETAILS}          invoice_details

*** Test Cases ***
Validate Invoice Number Checked After Clicking Pay Invoice Button
    [Documentation] Test case for validating that the invoice number gets checked after clicking pay invoice button on invoice page functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Invoice Page
    Click Pay Invoice Button ${INVOICE_DETAILS}
    Validate Invoice Number Checked",This test case checks the validation for invoice number getting checked after clicking pay invoice button on invoice page functionality of the PayNOW datadriver.,Validate Invoice Number Checked After Clicking Pay Invoice Button
Generate a robot framework test case for testing to Validate Integrated Customer Is Able To Process Payment Through Credit Card functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the integrated customer is able to process payment through credit card functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${CREDIT_CARD_DETAILS}      credit_card_details

*** Test Cases ***
Validate Process Payment Through Credit Card
    [Documentation] Test case for validating that the integrated customer is able to process payment through credit card functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Credit Card Payment Method ${CREDIT_CARD_DETAILS}
    Process Payment
    Validate Payment Processed",This test case checks the validation for processing payment through credit card functionality of the PayNOW datadriver.,Validate Process Payment Through Credit Card
Generate a robot framework test case for testing to Validate Integrated Customer Is Able To Process Payment Through ACHorECheck functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the integrated customer is able to process payment through ACHorECheck functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${ACH_DETAILS}              ach_details

*** Test Cases ***
Validate Process Payment Through ACHorECheck
    [Documentation] Test case for validating that the integrated customer is able to process payment through ACHorECheck functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select ACHorECheck Payment Method ${ACH_DETAILS}
    Process Payment
    Validate Payment Processed",This test case checks the validation for processing payment through ACHorECheck functionality of the PayNOW datadriver.,Validate Process Payment Through ACHorECheck
Generate a robot framework test case for testing to Validate Integrated Customer Unable To Process Payment More Than Due Amount functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the integrated customer is unable to process payment more than due amount functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${INVOICE_DETAILS}          invoice_details

*** Test Cases ***
Validate Unable To Process Payment More Than Due Amount
    [Documentation] Test case for validating that the integrated customer is unable to process payment more than due amount functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Invoice Page
    Attempt Process Payment More Than Due Amount ${INVOICE_DETAILS}
    Validate Payment Failure",This test case checks the validation for being unable to process payment more than due amount functionality of the PayNOW datadriver.,Validate Unable To Process Payment More Than Due Amount
Generate a robot framework test case for testing to Validate Integrated Customer Is Able To Process The Lump Sum Payment functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the integrated customer is able to process the lump sum payment functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${LUMP_SUM_PAYMENT_DETAILS} lump_sum_payment_details

*** Test Cases ***
Validate Process The Lump Sum Payment
    [Documentation] Test case for validating that the integrated customer is able to process the lump sum payment functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Process Lump Sum Payment ${LUMP_SUM_PAYMENT_DETAILS}
    Validate Payment Processed",This test case checks the validation for processing the lump sum payment functionality of the PayNOW datadriver.,Validate Process The Lump Sum Payment
Generate a robot framework test case for testing to Validate Customer Is Able To Load Unpaid Invoice When Entered Into Paynow Without Invoice Number functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to load unpaid invoice when entered into Paynow without invoice number functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${UNPAID_INVOICE_DETAILS}   unpaid_invoice_details

*** Test Cases ***
Validate Load Unpaid Invoice Without Invoice Number
    [Documentation] Test case for validating that the customer is able to load unpaid invoice when entered into Paynow without invoice number functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Load Unpaid Invoice ${UNPAID_INVOICE_DETAILS}
    Validate Unpaid Invoice Loaded",This test case checks the validation for loading unpaid invoice when entered into Paynow without invoice number functionality of the PayNOW datadriver.,Validate Load Unpaid Invoice Without Invoice Number
Generate a robot framework test case for testing to Validate Total Amount Is Updated As Per The Changes In Invoices Due Amount functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the total amount is updated as per the changes in invoices due amount functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${INVOICE_DETAILS}          invoice_details

*** Test Cases ***
Validate Total Amount Updated As Per Changes In Invoices Due Amount
    [Documentation] Test case for validating that the total amount is updated as per the changes in invoices due amount functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Invoice Page
    Update Invoices Due Amount ${INVOICE_DETAILS}
    Validate Total Amount Updated",This test case checks the validation for total amount updating as per the changes in invoices due amount functionality of the PayNOW datadriver.,Validate Total Amount Updated As Per Changes In Invoices Due Amount
Generate a robot framework test case for testing to Validate Only Filtered Invoices Are Displayed As Per The Filter Conditions functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that only filtered invoices are displayed as per the filter conditions functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${FILTER_CONDITIONS}        filter_conditions

*** Test Cases ***
Validate Only Filtered Invoices Displayed As Per Filter Conditions
    [Documentation] Test case for validating that only filtered invoices are displayed as per the filter conditions functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Apply Filter Conditions ${FILTER_CONDITIONS}
    Validate Filtered Invoices Displayed",This test case checks the validation for only filtered invoices being displayed as per the filter conditions functionality of the PayNOW datadriver.,Validate Only Filtered Invoices Displayed As Per Filter Conditions
Generate a robot framework test case for testing to Validate Customer Is Able To Select Pages From Dropdown In Specific Invoices functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to select pages from dropdown in specific invoices functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${DROPDOWN_OPTIONS}         dropdown_options

*** Test Cases ***
Validate Select Pages From Dropdown In Specific Invoices
    [Documentation] Test case for validating that the customer is able to select pages from dropdown in specific invoices functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Pages From Dropdown ${DROPDOWN_OPTIONS}
    Validate Pages Selected",This test case checks the validation for selecting pages from dropdown in specific invoices functionality of the PayNOW datadriver.,Validate Select Pages From Dropdown In Specific Invoices
Generate a robot framework test case for testing to Validate Invoice Check Box Should Be Checked By Default When It Passed Due Date functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the invoice check box should be checked by default when it passed due date functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${INVOICE_DETAILS}          invoice_details

*** Test Cases ***
Validate Invoice Check Box Checked By Default When Passed Due Date
    [Documentation] Test case for validating that the invoice check box should be checked by default when it passed due date functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Invoice Page
    Validate Invoice Check Box Checked",This test case checks the validation for invoice check box being checked by default when it passed due date functionality of the PayNOW datadriver.,Validate Invoice Check Box Checked By Default When Passed Due Date
Generate a robot framework test case for testing to Validate Customer Is Able To View Payment History Depending On Selected Start Date And End Date functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to view payment history depending on selected start date and end date functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${START_DATE}               start_date
${END_DATE}                 end_date

*** Test Cases ***
Validate View Payment History By Date Range
    [Documentation] Test case for validating that the customer is able to view payment history depending on selected start date and end date functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Start Date ${START_DATE}
    Select End Date ${END_DATE}
    View Payment History
    Validate Payment History Displayed",This test case checks the validation for viewing payment history depending on selected start date and end date functionality of the PayNOW datadriver.,Validate View Payment History By Date Range
Generate a robot framework test case for testing to Validate Customer Is Able To Download PDF From Invoice Page And Verify The Data functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to download PDF from invoice page and verify the data functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${INVOICE_DETAILS}          invoice_details
${PDF_DATA}                 pdf_data

*** Test Cases ***
Validate Download PDF And Verify Data
    [Documentation] Test case for validating that the customer is able to download PDF from invoice page and verify the data functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Invoice Page
    Download PDF ${INVOICE_DETAILS}
    Verify PDF Data ${PDF_DATA}
    Validate PDF Data Correctly Matched",This test case checks the validation for downloading PDF from invoice page and verifying the data functionality of the PayNOW datadriver.,Validate Download PDF And Verify Data
Generate a robot framework test case for testing to Validate That Customer Is Able To Navigate To Invoice Page functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to navigate to invoice page functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Navigate To Invoice Page
    [Documentation] Test case for validating that the customer is able to navigate to invoice page functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Invoice Page
    Validate Navigation Successful",This test case checks the validation for navigating to invoice page functionality of the PayNOW datadriver.,Validate Navigate To Invoice Page
Generate a robot framework test case for testing to Validate Customer Is Able To Login Into Paynow With Empty Invoice Number functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to login into Paynow with empty invoice number functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Login With Empty Invoice Number
    [Documentation] Test case for validating that the customer is able to login into Paynow with empty invoice number functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Leave Invoice Number Empty
    Attempt Login
    Validate Login Successful",This test case checks the validation for logging into Paynow with empty invoice number functionality of the PayNOW datadriver.,Validate Login With Empty Invoice Number
Generate a robot framework test case for testing to Validate Customer Is Able To Verify Paid Invoices After Processing Payment functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to verify paid invoices after processing payment functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${INVOICE_DETAILS}          invoice_details

*** Test Cases ***
Validate Verify Paid Invoices After Processing Payment
    [Documentation] Test case for validating that the customer is able to verify paid invoices after processing payment functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Process Payment ${INVOICE_DETAILS}
    Verify Paid Invoices
    Validate Paid Invoices Verified",This test case checks the validation for verifying paid invoices after processing payment functionality of the PayNOW datadriver.,Validate Verify Paid Invoices After Processing Payment
Generate a robot framework test case for testing to Validate Customer Is Unable To Process Payment With Negative Amount Due functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is unable to process payment with negative amount due functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${NEGATIVE_AMOUNT}          negative_amount

*** Test Cases ***
Validate Unable To Process Payment With Negative Amount Due
    [Documentation] Test case for validating that the customer is unable to process payment with negative amount due functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Enter Negative Amount ${NEGATIVE_AMOUNT}
    Attempt Process Payment
    Validate Payment Failure",This test case checks the validation for being unable to process payment with negative amount due functionality of the PayNOW datadriver.,Validate Unable To Process Payment With Negative Amount Due
Generate a robot framework test case for testing to Validate Customer Is Able To Select One Of The Saved Payment Method functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to select one of the saved payment methods functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${SAVED_PAYMENT_METHOD}     saved_payment_method

*** Test Cases ***
Validate Select One Of The Saved Payment Method
    [Documentation] Test case for validating that the customer is able to select one of the saved payment methods functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Saved Payment Method ${SAVED_PAYMENT_METHOD}
    Validate Payment Method Selected",This test case checks the validation for selecting one of the saved payment methods functionality of the PayNOW datadriver.,Validate Select One Of The Saved Payment Method
Generate a robot framework test case for testing to Validate Customer Is Able To View Last 30 Days Payment History functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to view last 30 days payment history functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${START_DATE}               start_date
${END_DATE}                 end_date

*** Test Cases ***
Validate View Last 30 Days Payment History
    [Documentation] Test case for validating that the customer is able to view last 30 days payment history functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Start Date ${START_DATE}
    Select End Date ${END_DATE}
    View Payment History
    Validate Payment History Displayed",This test case checks the validation for viewing last 30 days payment history functionality of the PayNOW datadriver.,Validate View Last 30 Days Payment History
Generate a robot framework test case for testing to Validate Customer Is Able To View This Month Payment History functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to view this month's payment history functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${START_DATE}               start_date
${END_DATE}                 end_date

*** Test Cases ***
Validate View This Month Payment History
    [Documentation] Test case for validating that the customer is able to view this month's payment history functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Start Date ${START_DATE}
    Select End Date ${END_DATE}
    View Payment History
    Validate Payment History Displayed",This test case checks the validation for viewing this month's payment history functionality of the PayNOW datadriver.,Validate View This Month Payment History
Generate a robot framework test case for testing to Validate Customer Is Able To View Last Month Payment History functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to view last month's payment history functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${START_DATE}               start_date
${END_DATE}                 end_date

*** Test Cases ***
Validate View Last Month Payment History
    [Documentation] Test case for validating that the customer is able to view last month's payment history functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Start Date ${START_DATE}
    Select End Date ${END_DATE}
    View Payment History
    Validate Payment History Displayed",This test case checks the validation for viewing last month's payment history functionality of the PayNOW datadriver.,Validate View Last Month Payment History
Generate a robot framework test case for testing to Validate Integrated Customer Is Able To Select All Invoices functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the integrated customer is able to select all invoices functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Select All Invoices
    [Documentation] Test case for validating that the integrated customer is able to select all invoices functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select All Invoices
    Validate All Invoices Selected",This test case checks the validation for selecting all invoices functionality of the PayNOW datadriver.,Validate Select All Invoices
Generate a robot framework test case for testing to Validate Integrated Customer Is Able To Select All Due Invoices functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the integrated customer is able to select all due invoices functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Select All Due Invoices
    [Documentation] Test case for validating that the integrated customer is able to select all due invoices functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select All Due Invoices
    Validate All Due Invoices Selected",This test case checks the validation for selecting all due invoices functionality of the PayNOW datadriver.,Validate Select All Due Invoices
Generate a robot framework test case for testing to Validate Integrated Customer Is Able To Select All Invoice On Page functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the integrated customer is able to select all invoice on page functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Select All Invoice On Page
    [Documentation] Test case for validating that the integrated customer is able to select all invoice on page functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select All Invoice On Page
    Validate All Invoice On Page Selected",This test case checks the validation for selecting all invoice on page functionality of the PayNOW datadriver.,Validate Select All Invoice On Page
Generate a robot framework test case for testing to Validate Integrated Customer Is Able To Unselect All Invoices On Page functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the integrated customer is able to unselect all invoices on page functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Unselect All Invoices On Page
    [Documentation] Test case for validating that the integrated customer is able to unselect all invoices on page functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Unselect All Invoices On Page
    Validate All Invoices On Page Unselected",This test case checks the validation for unselecting all invoices on page functionality of the PayNOW datadriver.,Validate Unselect All Invoices On Page
Generate a robot framework test case for testing to Validate Specific Invoice Details In The Open Invoices Table functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating specific invoice details in the open invoices table functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${INVOICE_DETAILS}          invoice_details

*** Test Cases ***
Validate Specific Invoice Details In Open Invoices Table
    [Documentation] Test case for validating specific invoice details in the open invoices table functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Open Invoices Table
    Validate Specific Invoice Details ${INVOICE_DETAILS}",This test case checks the validation for specific invoice details in the open invoices table functionality of the PayNOW datadriver.,Validate Specific Invoice Details In Open Invoices Table
Generate a robot framework test case for testing to Validate Customer Is Able To Navigate To Payment History Tab functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to navigate to payment history tab functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Navigate To Payment History Tab
    [Documentation] Test case for validating that the customer is able to navigate to payment history tab functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Payment History Tab
    Validate Navigation Successful",This test case checks the validation for navigating to payment history tab functionality of the PayNOW datadriver.,Validate Navigate To Payment History Tab
Generate a robot framework test case for testing to Validate Customer Is Able To Select Today Date From Date Range functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to select today's date from date range functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${TODAY_DATE}               today_date

*** Test Cases ***
Validate Select Today Date From Date Range
    [Documentation] Test case for validating that the customer is able to select today's date from date range functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Today's Date ${TODAY_DATE}
    Validate Date Selected",This test case checks the validation for selecting today's date from date range functionality of the PayNOW datadriver.,Validate Select Today Date From Date Range
Generate a robot framework test case for testing to Validate Customer Is Able To Select Yesterday's Date From Date Range functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to select yesterday's date from date range functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${YESTERDAY_DATE}           yesterday_date

*** Test Cases ***
Validate Select Yesterday's Date From Date Range
    [Documentation] Test case for validating that the customer is able to select yesterday's date from date range functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Yesterday's Date ${YESTERDAY_DATE}
    Validate Date Selected",This test case checks the validation for selecting yesterday's date from date range functionality of the PayNOW datadriver.,Validate Select Yesterday's Date From Date Range
