Prompt,Response,Description,Testcase name
Generate a Robot Framework test case for testing the failed login attempts functionality of Sterlincooper customers.,"*** Settings ***
Documentation    Test cases for testing the failed login attempts functionality of Sterlincooper customers
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/login
${BROWSER}       chrome
${ACCOUNT_NUMBER}  account123
${EXPECTED_RECENT_ATTEMPTS}  3
${EXPECTED_TOTAL_ATTEMPTS}  10
${EXPECTED_FIRST_ATTEMPT}  2024-06-01
${EXPECTED_LAST_ATTEMPT}  2024-06-14
${INVOICE_NUMBER}  inv123

*** Test Cases ***
Test Failed Login Attempts Functionality Of Sterlincooper Customers
    [Documentation]    Test case for the failed login attempts functionality of Sterlincooper customers
    Launch Browser    ${BROWSER}    ${URL}
    Login To PayNOW With Invalid Credentials    ${ACCOUNT_NUMBER}    ${INVOICE_NUMBER}
    Validate Number Of Recent Login Failed Attempts    ${ACCOUNT_NUMBER}    ${EXPECTED_RECENT_ATTEMPTS}
    Validate Total Number Of Login Failed Attempts    ${ACCOUNT_NUMBER}    ${EXPECTED_TOTAL_ATTEMPTS}
    Validate First Login Failed Attempt Is Displayed    ${ACCOUNT_NUMBER}    ${EXPECTED_FIRST_ATTEMPT}
    Validate Last Login Failed Attempt Is Displayed    ${ACCOUNT_NUMBER}    ${EXPECTED_LAST_ATTEMPT}
    Filter With Customer Number In Failed PayNOW Login    ${ACCOUNT_NUMBER}
    Validate Filterd Customer Number Is Displayed    ${ACCOUNT_NUMBER}
    Expand Customer Failed Login Details
    Validate Customer Failed Login Details Are Expanded    sterlincooper
    Collapse Customer Failed Login Details
    Validate Customer Failed Login Details Are Collapsed    sterlincooper
    Close Browser",This test case checks the failed login attempts functionalities for Sterlincooper customers in a web application.,Test Failed Login Attempts Functionality Of Sterlincooper Customers
Generate a Robot Framework test case for testing the dashboard functionality of Sterlincooper dashboards.,"*** Settings ***
Documentation    Test cases for testing the dashboard functionality of Sterlincooper dashboards web application
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/dashboard
${BROWSER}       chrome
${ACCOUNT_NUMBER}  account123
${EXPECTED_EMAIL}  email@example.com
${EXPECTED_DATE}  2024-06-14
${EXPECTED_SUBJECT}  Invoice Summary
${EXPECTED_EMAILFORMAT}  valid@example.com
${EXPECTED_PDFSTATUS}  attached
${CUSTOMER}  customer123
${FILTER_WITH}  filter123
${EXPECTED_COUNT}  5
${PAGE}  next
${DAY}  7

*** Test Cases ***
Test Dashboard Functionality Of Sterlincooper Dashboards
    [Documentation]    Test case for the dashboard functionality of Sterlincooper dashboards
    Launch Browser    ${BROWSER}    ${URL}
    Validate Details Are Displayed In Last Page
    Validate Details Are Displayed In First Page
    Send Invoice Email And Navigate To Email Summary    ${ACCOUNT_NUMBER}
    Expand Details In Email Summary
    Validate Email Summary Page Is Displayed    ${EXPECTED_DATE}
    Filter With Customer Number In Email Details    ${FILTER_WITH}    ${ACCOUNT_NUMBER}
    Validate Details Are Displayed In Next And Previous Pages    ${EXPECTED_COUNT}
    Validate Email Format In Email Details    ${EXPECTED_EMAILFORMAT}
    Navigate To Customer Details Page From Email Details    ${CUSTOMER}
    Validate Email Details Are Displayed    ${EXPECTED_EMAIL}    ${EXPECTED_DATE}    ${EXPECTED_SUBJECT}
    Reset Filter
    Validate Email Details Are Expanded In Email Summary
    Navigate To Customer Details Page From Email Summary
    Collapse Details In Email Summary
    Validate Email Details Are Collapsed In Email Summary
    Navigate To Pages    ${PAGE}
    Validate Reset Filter Details Are Displayed
    Validate Email Sent Date And Subject    ${EXPECTED_SUBJECT}    ${EXPECTED_EMAIL}
    Validate Email PDF Attachment Status    ${EXPECTED_PDFSTATUS}
    Navigate To Email Summary Page    ${DAY}
    Close Browser",This test case checks the dashboard functionalities for Sterlincooper dashboards in a web application.,Test Dashboard Functionality Of Sterlincooper Dashboards
Generate a Robot Framework test case for testing the invoices functionality of Sterlincooper service.,"*** Settings ***
Documentation    Test cases for testing the invoices functionality of Sterlincooper service web application
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/invoices
${BROWSER}       chrome
${INVOICE_NUMBER}  inv123
${CUSTOMER_NUMBER}  customer123
${EXPECTED_DATE}  2024-06-14
${EXPECTED_STATUS}  success
${EXPECTED_EMAIL}  email@example.com

*** Test Cases ***
Test Invoices Functionality Of Sterlincooper Service
    [Documentation]    Test case for the invoices functionality of Sterlincooper service
    Launch Browser    ${BROWSER}    ${URL}
    Validate Transaction Source After Transaction Is Displayed
    Expand Email Details
    Validate Today And Yesterday Invoice Are Displayed    ${EXPECTED_DATE}
    Validate Filtered Cusomer Number In Displayed Invoice    ${CUSTOMER_NUMBER}
    Validate Financial Payment Details Are Displayed
    Select Tab In Invoice Details Page
    Send Email Invoice
    Validate Sent Date And Provider Response Message Is Displayed    ${EXPECTED_STATUS}
    Validate PayNOW Invoice Details Page Is Displayed
    Enable Toggle Button
    Validate Email Details Are Expanded
    Validate Toggle Button Is Enabled
    Validate Email Format Type Is Displayed
    Validate Email Details Are Collapsed
    Navigate To Details Page From Invoices
    Collapse Email Details
    Validate Email Address Is Displayed    ${EXPECTED_EMAIL}
    Validate Filtered Invoice Number In Displayed Invoice    ${INVOICE_NUMBER}
    Filter Invoice In Grid
    Validate Filtered Invoice Is Displayed    ${INVOICE_NUMBER}
    Filter Invoice Details With Invoice And Customer Number    ${INVOICE_NUMBER}    ${CUSTOMER_NUMBER}
    Validate PDF Attachment Status Is Displayed
    Validate Terms Amount Are Displayed In Financial Details
    Validate Invoices Date For Last 7 Days And 30 Days    ${EXPECTED_DATE}
    Validate Line Items Details Are Displayed
    Navigate To Transaction Details From Pending Payments
    Validate Invoice Details Are Displayed
    Validate Invoice
    Close Browser",This test case checks the invoices functionalities for Sterlincooper service in a web application.,Test Invoices Functionality Of Sterlincooper Service
Generate a Robot Framework test case for testing the settings functionality of Sterlincooper service.,"*** Settings ***
Documentation    Test cases for testing the settings functionality of Sterlincooper service web application
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/settings
${BROWSER}       chrome
${ACCOUNT_NUMBER}  account123
${INVOICE_NUMBER}  inv123
${EXPECTED_FILENAME}  document.pdf
${EXPECTED_MESSAGE}  success
${FILE_NAME}  upload.pdf
${ACTUAL_FILENAME}  uploaded.pdf
${EXPECTED_DOCUMENT_TYPE}  pdf

*** Test Cases ***
Test Settings Functionality Of Sterlincooper Service
    [Documentation]    Test case for the settings functionality of Sterlincooper service
    Launch Browser    ${BROWSER}    ${URL}
    Navigate To PayNOW    ${ACCOUNT_NUMBER}    ${INVOICE_NUMBER}
    Validate PDF Document Is Displayed In PayNOW    ${EXPECTED_FILENAME}
    Validate PDF Is Deleted In Settings    ${EXPECTED_MESSAGE}
    Validate Message In Settings    ${EXPECTED_MESSAGE}
    Select Document Type In Settings
    Upload File In Settings Tab    ${FILE_NAME}
    Validate PDF Is Closed
    Close PDF Document
    Validate File Is Uploaded    ${ACTUAL_FILENAME}    ${EXPECTED_DOCUMENT_TYPE}
    Delete PDF Attachment
    Close Browser",This test case checks the settings functionalities for Sterlincooper service in a web application.,Test Settings Functionality Of Sterlincooper Service
Generate a Robot Framework test case for testing all transactions functionality of Sterlincooper service.,"*** Settings ***
Documentation    Test cases for testing all transactions functionality of Sterlincooper service web application
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/transactions
${BROWSER}       chrome
${TRANSACTION_TAB}  details
${COUNT}  10
${AMOUNT}  1000
${TRANSACTION_TYPE}  ACH
${INVOICES_LIST}  [inv123, inv124]
${MONTH}  June
${EXPECTED_OPTION}  apply

*** Test Cases ***
Test All Transactions Functionality Of Sterlincooper Service
    [Documentation]    Test case for the transactions functionality of Sterlincooper service
    Launch Browser    ${BROWSER}    ${URL}
    Select Tab In Transaction Details Page    ${TRANSACTION_TAB}
    Validate Total Count And Amount Of ACH Transactions    ${COUNT}    ${AMOUNT}
    Select Transaction Type    ${TRANSACTION_TYPE}
    Select Confirm In Void Transaction Popup
    Validate Invoices Displayed On Invoice Detail Page    ${INVOICES_LIST}
    Validate Transactions Count In Previous Page
    Validate Sorted Transactions
    Validate Current And Previous Month Is Displayed    ${MONTH}
    Validate Payment Application Option    ${EXPECTED_OPTION}
    Login And Navigate To Transaction Details Page
    Close Browser",This test case checks the transactions functionalities for Sterlincooper service in a web application.,Test All Transactions Functionality Of Sterlincooper Service
Generate a Robot Framework test case for testing the payment status functionality of Sterlincooper service.,"*** Settings ***
Documentation    Test cases for testing the payment status functionality of Sterlincooper service web application
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/payment_status
${BROWSER}       chrome
${ACCOUNT_NUMBER}  account123
${DATE}  2024-06-14
${EXPECTED_STATUS}  scheduled
${EXPECTED_PAYMENT_DATE}  2024-06-15
${EXPECTED_PAYMENT_TYPE}  credit_card
${DAY}  7

*** Test Cases ***
Test Payment Status Functionality Of Sterlincooper Service
    [Documentation]    Test case for the payment status functionality of Sterlincooper service
    Launch Browser    ${BROWSER}    ${URL}
    Validate Last 7 Days And 30 Days Scheduled Payments    ${DAY}
    Validate Today And Yesterday Scheduled Payments    ${DATE}
    Create Scheduled Payment    ${ACCOUNT_NUMBER}
    Select Payment Date    ${DATE}
    Validate Last Month And This Month Date Scheduled Payments    ${DAY}
    Validate Status In Scheduled Payments    ${EXPECTED_STATUS}
    Validate Scheduled Payment Details Are Displayed    ${EXPECTED_PAYMENT_DATE}    ${EXPECTED_STATUS}    ${EXPECTED_PAYMENT_TYPE}
    Cancel Scheduled Payment
    Close Browser",This test case checks the payment status functionalities for Sterlincooper service in a web application.,Test Payment Status Functionality Of Sterlincooper Service
Generate a Robot Framework test case for testing the virtual terminal functionality of Sterlincooper service.,"*** Settings ***
Documentation    Test cases for testing the virtual terminal functionality of Sterlincooper service web application
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/virtual_terminal
${BROWSER}       chrome
${ACCOUNT_NUMBER}  account123
${CUSTOMER_NUMBER}  customer123
${SAVED_PAYMENT_METHOD}  credit_card
${EXPECTED_SURCHARGE}  10
${STATE}  NY
${EXPECTED_SURCHARGE_ZERO}  0
${OPTION}  confirm

*** Test Cases ***
Test Virtual Terminal Functionality Of Sterlincooper Service
    [Documentation]    Test case for the virtual terminal functionality of Sterlincooper service
    Launch Browser    ${BROWSER}    ${URL}
    Search Customer In Virtual Terminal    ${ACCOUNT_NUMBER}
    Validate Searched Customer Number Is Displayed    ${CUSTOMER_NUMBER}
    Process Transacton With Saved Payment Method    ${ACCOUNT_NUMBER}    ${SAVED_PAYMENT_METHOD}
    Validate Surcharge    ${EXPECTED_SURCHARGE}
    Select Multiple Invoices
    Validate Surchage Exempt Is Applied
    Select State In PayNOW    ${STATE}
    Select State In Virtual Terminal    ${STATE}
    Validate Surcharge Is Not Applied For Zero Surcharge    ${EXPECTED_SURCHARGE_ZERO}
    Select Over Payment Confirmation    ${OPTION}
    Navigate To PayNOW And Select State    ${STATE}
    Close Browser",This test case checks the virtual terminal functionalities for Sterlincooper service in a web application.,Test Virtual Terminal Functionality Of Sterlincooper Service
Generate a Robot Framework test case for testing the general common API functionality of clients.,"*** Settings ***
Documentation    Test cases for testing the general common API functionality of clients
Library          RequestsLibrary

*** Variables ***
${BASE_URL}      https://api.example.com
${MERCHANT}      merchant123
${BODY}          {""key"": ""value""}

*** Test Cases ***
Test General Common API Functionality Of Clients
    [Documentation]    Test case for the general common API functionality of clients
    Create Session    api_session    ${BASE_URL}
    ${headers}=    Get JSON Headers    ${MERCHANT}
    ${json_body}=    Convert To JSON    ${BODY}
    ${response}=    Post Request    api_session    /endpoint    headers=${headers}    data=${json_body}
    Should Be Equal As Strings    ${response.status_code}    200
    Log    ${response.json()}",This test case checks the general common API functionalities for clients.,Test General Common API Functionality Of Clients
Generate a Robot Framework test case for testing the general customer functionality of an API.,"*** Settings ***
Documentation    Test cases for testing the general customer functionality of an API
Library          RequestsLibrary

*** Variables ***
${BASE_URL}        https://api.example.com
${MERCHANT_ID}     merchant123
${MERCHANT_KEY}    key123
${UNIQUE_VALUE}    unique456

*** Test Cases ***
Test General Customer Functionality Of An API
    [Documentation]    Test case for the general customer functionality of an API
    Create Session    api_session    ${BASE_URL}
    ${billing_address}=    Create Billing Address Body    ${UNIQUE_VALUE}    ${MERCHANT_ID}
    ${json_body}=    Create Customer Body    ${UNIQUE_VALUE}    ${MERCHANT_KEY}    ${MERCHANT_ID}
    ${unique_value}=    Send Request To Create On Credit Hold Customer    ${MERCHANT_ID}
    ${shipping_address}=    Create Shipping Address Body    ${UNIQUE_VALUE}    ${MERCHANT_ID}
    ${unique_value}=    Send Request To Create Customer    ${MERCHANT_KEY}    ${MERCHANT_ID}
    ${json_body}=    Create On Credit Hold Customer Body    ${UNIQUE_VALUE}    ${MERCHANT_KEY}    ${MERCHANT_ID}
    ${response}=    Post Request    api_session    /customers    headers=${headers}    data=${json_body}
    Should Be Equal As Strings    ${response.status_code}    200
    Log    ${response.json()}",This test case checks the general customer functionalities for an API.,Test General Customer Functionality Of An API
Generate a Robot Framework test case for testing the invoice services functionality of an API.,"*** Settings ***
Documentation    Test cases for testing the invoice services functionality of an API
Library          RequestsLibrary

*** Variables ***
${BASE_URL}          https://api.example.com
${MERCHANT}          merchant123
${UNIQUE_VALUE}      unique456
${INVOICE_NUMBER}    inv789
${DUE_AMOUNT}        1000
${INVOICE_DUE_DATE}  2024-06-15

*** Test Cases ***
Test Invoice Services Functionality Of An API
    [Documentation]    Test case for the invoice services functionality of an API
    Create Session    api_session    ${BASE_URL}
    ${json_body}=    Create Invoice Body    ${UNIQUE_VALUE}    ${INVOICE_NUMBER}    ${DUE_AMOUNT}    ${INVOICE_DUE_DATE}
    ${response}=    Post Request    api_session    /invoices    headers=${headers}    data=${json_body}
    Should Be Equal As Strings    ${response.status_code}    200
    Log    ${response.json()}
    ${json_body}=    Create Disputed Invoice Body    ${UNIQUE_VALUE}    ${INVOICE_NUMBER}    ${DUE_AMOUNT}    ${INVOICE_DUE_DATE}
    ${response}=    Post Request    api_session    /disputed_invoices    headers=${headers}    data=${json_body}
    Should Be Equal As Strings    ${response.status_code}    200
    Log    ${response.json()}
    ${company_details}=    Create Company Details Body
    ${product_details}=    Create Product Details Body
    ${ship_to_address}=    Create Ship To Address Body
    ${bill_to_address}=    Create Bill To Address Body
    ${response}=    Post Request    api_session    /invoices    headers=${headers}    data=${json_body}
    Should Be Equal As Strings    ${response.status_code}    200
    Log    ${response.json()}
    @{invoices_list}=    Create Multiple Invoices Through API    ${MERCHANT}    ${UNIQUE_VALUE}    ${INVOICE_DUE_DATE}
    FOR    ${invoice}    IN    @{invoices_list}
        Log    ${invoice}
    END",This test case checks the invoice services functionalities for an API.,Test Invoice Services Functionality Of An API
Generate a Robot Framework test case for testing the process payment services functionality of an API.,"*** Settings ***
Documentation    Test cases for testing the process payment services functionality of an API
Library          RequestsLibrary

*** Variables ***
${BASE_URL}          https://api.example.com
${MERCHANT}          merchant123
${ACCOUNT_NUMBER}    account456
${INVOICE_NUMBER}    inv789
${CARD_NUMBER}       4111111111111111
${AMOUNT}            1000
${ROUTING_NUMBER}    123456789
${REASON}            ""Payment for invoice""

*** Test Cases ***
Test Process Payment Services Functionality Of An API
    [Documentation]    Test case for the process payment services functionality of an API
    Create Session    api_session    ${BASE_URL}
    ${json_body}=    Create Process Invoice Payment Body For Credit Card    ${ACCOUNT_NUMBER}    ${INVOICE_NUMBER}    ${CARD_NUMBER}    ${AMOUNT}
    ${response}=    Post Request    api_session    /process_payment    headers=${headers}    data=${json_body}
    Should Be Equal As Strings    ${response.status_code}    200
    Log    ${response.json()}
    ${response_details}=    Get Response Details    ${response}
    ${gateway_id}=    Get Gatewayid    ${response}
    ${billing_address}=    Get Billing Information    ${response}
    ${response}=    Send Request To Process Transaction For Multiple Invoices    ${MERCHANT}    ${ACCOUNT_NUMBER}    ${INVOICE_NUMBER}    ${CARD_NUMBER}    ${AMOUNT}
    Should Be Equal As Strings    ${response.status_code}    200
    ${response}=    Send Request To Process Payment Through ACH/Echeck    ${MERCHANT}    ${ACCOUNT_NUMBER}    ${INVOICE_NUMBER}    ${CARD_NUMBER}    ${ROUTING_NUMBER}    ${AMOUNT}
    Should Be Equal As Strings    ${response.status_code}    200
    ${response}=    Send Request To Process Payment For Credit Card    ${MERCHANT}    ${ACCOUNT_NUMBER}    ${INVOICE_NUMBER}    ${CARD_NUMBER}    ${AMOUNT}
    Should Be Equal As Strings    ${response.status_code}    200
    ${headers}=    Get JSON Header For Credit Card Token
    ${card_details}=    Get Card Details    ${CARD_NUMBER}
    ${json_body}=    Create Process Invoice Payment Body For ACH/Echeck    ${ACCOUNT_NUMBER}    ${INVOICE_NUMBER}    ${CARD_NUMBER}    ${ROUTING_NUMBER}    ${AMOUNT}
    ${response}=    Post Request    api_session    /process_payment    headers=${headers}    data=${json_body}
    Should Be Equal As Strings    ${response.status_code}    200
    ${amount}=    Get Amount    ${response}
    ${json_body}=    Create Request For Credit Card Token    ${card_details}
    ${invoice_body}=    Create Invoice For Processing Payment    ${INVOICE_NUMBER}    ${REASON}
    ${transaction_id}=    Get Id After Processing Transaction    ${response}
    ${json_body}=    Create Process Invoice Body For Multiple Transactions    ${ACCOUNT_NUMBER}    ${INVOICE_NUMBER}    ${CARD_NUMBER}    ${ROUTING_NUMBER}    ${AMOUNT}
    ${response}=    Send Request To Get Credit Card Token    ${CARD_NUMBER}
    Should Be Equal As Strings    ${response.status_code}    200
    Log    ${response.json()}",This test case checks the process payment services functionalities for an API.,Test Process Payment Services Functionality Of An API
Generate a Robot Framework test case for testing the token service functionality of an API.,"*** Settings ***
Documentation    Test cases for testing the token service functionality of an API
Library          RequestsLibrary

*** Variables ***
${BASE_URL}          https://api.example.com
${INVOICE_LOCATION}  invoice_location
${CUSTOMER_NUMBER}   customer_number

*** Test Cases ***
Test Token Service Functionality Of An API
    [Documentation]    Test case for the token service functionality of an API
    Create Session    api_session    ${BASE_URL}
    ${invoice_token}=    Send Request To Get Invoice Token    ${INVOICE_LOCATION}
    ${headers}=    Get Token Header
    ${json_body}=    Create Body To Get PayNowSession Id    ${CUSTOMER_NUMBER}
    ${header_value}=    Get Invoice Location    ${response}
    ${response}=    Send Request To Get PayNowSession Id    ${CUSTOMER_NUMBER}
    Should Be Equal As Strings    ${response.status_code}    200
    Log    ${response.json()}
    ${headers}=    Get Headers For PayNowSession Id
    ${session_id}=    Get PayNowSession Id From Request Body    ${response}",This test case checks the token service functionalities for an API.,Test Token Service Functionality Of An API
Generate a robot framework test case for testing the ability to Validate Customer Is Able To Receive Payment Reminders functionality of the BillPro system.,"*** Settings ***
Documentation    Test cases for validating that the customer is able to receive payment reminders functionality of the BillPro system
Library          SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/billpro
${CUSTOMER_DETAILS}         customer_details
${PAYMENT_REMINDER_DETAILS} payment_reminder_details

*** Test Cases ***
Validate Customer Is Able To Receive Payment Reminders
    [Documentation]    Test case for validating that the customer is able to receive payment reminders functionality of the BillPro system
    Launch BillPro Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Setup Payment Reminder ${PAYMENT_REMINDER_DETAILS}
    Trigger Payment Reminder Notification
    Validate Payment Reminder Received",This test case checks the validation for the ability of a customer to receive payment reminders functionality of the BillPro system.,Validate Customer Receives Payment Reminders
Generate a robot framework test case for testing to Validate Customer Is Able to Update Billing Information functionality of the BillNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to update billing information functionality of the BillNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/billnow
${CUSTOMER_DETAILS}         customer_details
${NEW_BILLING_INFO}         new_billing_info

*** Test Cases ***
Validate Update Billing Information
    [Documentation]         Test case for validating that the customer is able to update billing information functionality of the BillNOW datadriver
    Launch BillNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Billing Information Section
    Update Billing Information ${NEW_BILLING_INFO}
    Save Updated Billing Information
    Validate Billing Information Updated",This test case checks the validation for updating billing information functionality of the BillNOW datadriver.,Validate Update Billing Information
Generate a robot framework test case for testing the validation to ensure that the maximum allowable payment amount is enforced by the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the maximum allowable payment amount is enforced by the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${PAYMENT_AMOUNT}           payment_amount
${MAX_PAYMENT_AMOUNT}       10000

*** Test Cases ***
Validate Maximum Allowable Payment Amount Enforcement
    [Documentation] Test case for validating that the maximum allowable payment amount is enforced by the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Enter Payment Amount ${PAYMENT_AMOUNT}
    Submit Payment
    Validate Maximum Payment Amount Enforced ${MAX_PAYMENT_AMOUNT}",This test case checks the validation to ensure the system properly restricts payments to the defined maximum allowable limit functionality of the PayNOW datadriver.,Validate Maximum Allowable Payment Amount Restriction
Generate a robot framework test case for testing to Validate User is Unable to Access Locked Features with Basic Subscription functionality of the MyService platform.,"*** Settings ***
Documentation          Test cases for validating that the user is unable to access locked features with a basic subscription functionality of the MyService platform
Library                SeleniumLibrary

*** Variables ***
${URL}                  https://example.com/myservice
${USER_DETAILS}         user_details_basic_subscription

*** Test Cases ***
Validate User Unable To Access Locked Features With Basic Subscription
    [Documentation]    Test case for validating that the user is unable to access locked features with a basic subscription functionality of the MyService platform
    Launch MyService Application    ${URL}
    Enter User Details    ${USER_DETAILS}
    Attempt Access To Locked Features
    Validate Access Denied",This test case checks the validation for restricting access to premium features when the user has a basic subscription on the MyService platform.,Validate Restriction of Premium Features for Basic Subscription
Generate a robot framework test case for testing to Validate Customer Is Able To Update Personal Information functionality of the MyAccount datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to update personal information functionality of the MyAccount datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/myaccount
${CUSTOMER_DETAILS}         customer_details
${NEW_PERSONAL_INFO}        new_personal_info

*** Test Cases ***
Validate Customer Is Able To Update Personal Information
    [Documentation] Test case for validating that the customer is able to update personal information functionality of the MyAccount datadriver
    Launch MyAccount Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Personal Information Page
    Update Personal Information ${NEW_PERSONAL_INFO}
    Save Updated Personal Information
    Validate Updated Information Is Saved",This test case checks the validation for updating personal information functionality of the MyAccount datadriver.,Validate Update Personal Information
Generate a robot framework test case for testing to Validate Customer Unable To Add Duplicate Email Addresses functionality of the MyPay system.,"*** Settings ***
Documentation    Test cases for validating that the customer is unable to add duplicate email addresses functionality of the MyPay system
Library          SeleniumLibrary

*** Variables ***
${URL}                  https://example.com/mypay
${CUSTOMER_DETAILS}     customer_details
${EMAIL}                email

*** Test Cases ***
Validate Customer Unable To Add Duplicate Email Addresses
    [Documentation]    Test case for validating that the customer is unable to add duplicate email addresses functionality of the MyPay system
    Launch MyPay Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Add Email Address ${EMAIL}
    Attempt To Add Duplicate Email Address ${EMAIL}
    Validate Duplicate Email Error Message",This test case checks the validation for being unable to add duplicate email addresses in the customer profile of the MyPay system.,Validate Unable To Add Duplicate Email Addresses
Generate a robot framework test case for testing the functionality to Validate Customer Is Able To Update Billing Address in the PremiumPay service.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to update billing address functionality of the PremiumPay service
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/premiumpay
${CUSTOMER_DETAILS}         customer_details
${NEW_BILLING_ADDRESS}      new_billing_address

*** Test Cases ***
Validate Customer Is Able To Update Billing Address
    [Documentation] Test case for validating that the customer is able to update billing address functionality of the PremiumPay service
    Launch PremiumPay Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Billing Address Page
    Update Billing Address ${NEW_BILLING_ADDRESS}
    Validate Billing Address Updated",This test case ensures that a customer is able to successfully update their billing address details within the PremiumPay service.,Validate Customer Updates Billing Address Successfully
Generate a robot framework test case for testing to Validate Customer Is Able To Update Payment Method Information functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to update payment method information functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${PAYMENT_METHOD_INFO}      payment_method_info

*** Test Cases ***
Validate Update Payment Method Information
    [Documentation] Test case for validating that the customer is able to update payment method information functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Payment Methods Section
    Update Payment Method Information ${PAYMENT_METHOD_INFO}
    Validate Payment Method Information Updated",This test case checks the validation for updating payment method information functionality of the PayNOW datadriver.,Validate Update Payment Method Information
Generate a robot framework test case for testing to validate customer is unable to reset password with an invalid email address functionality of the PayLATER datadriver.,"*** Settings ***
Documentation    Test cases for validating that the customer is unable to reset password with an invalid email address functionality of the PayLATER datadriver
Library          SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paylater
${INVALID_EMAIL}            invalid_email

*** Test Cases ***
Validate Customer Unsuccessful Password Reset With Invalid Email
    [Documentation] Test case for validating that the customer is unable to reset password with an invalid email address functionality of the PayLATER datadriver
    Launch PayLater Application ${URL}
    Navigate To Reset Password Page
    Enter Email Address ${INVALID_EMAIL}
    Submit Reset Password Request
    Validate Error Message Displayed",This test case checks the validation for being unable to reset the password with an invalid email address functionality of the PayLATER datadriver.,Validate Unable To Reset Password With Invalid Email Address
Generate a robot framework test case for testing to Validate Customer Is Unable To Download Receipt Without Providing Email functionality of the BillPay datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is unable to download receipt without providing email functionality of the BillPay datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/billpay
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Unable To Download Receipt Without Providing Email
    [Documentation] Test case for validating that the customer is unable to download receipt without providing email functionality of the BillPay datadriver
    Launch BillPay Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Attempt To Download Receipt Without Providing Email
    Validate Download Receipt Failed Due To Missing Email",This test case checks the validation for being unable to download receipt without providing an email functionality of the BillPay datadriver.,Validate Unable To Download Receipt Without Providing Email
Generate a robot framework test case for testing to Validate Customer Unable To Create Weekly AutoPay Schedule For Invalid Account functionality of the PayAuto service.,"*** Settings ***
Documentation          Test cases for validating that the customer is unable to create a weekly autopay schedule for invalid account functionality of the PayAuto service
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/payauto
${CUSTOMER_DETAILS}         customer_details_invalid_account

*** Test Cases ***
Validate Unable To Create Weekly AutoPay Schedule For Invalid Account
    [Documentation] Test case for validating that the customer is unable to create a weekly autopay schedule for invalid account functionality of the PayAuto service
    Launch PayAuto Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Try To Set Up Weekly AutoPay Schedule
    Validate AutoPay Schedule Creation Failure",This test case checks the validation for being unable to create a weekly AutoPay schedule for an invalid account functionality of the PayAuto service.,Validate Unable To Create Weekly AutoPay Schedule For Invalid Account
